"","denom_cia","dt_fim_exerc","cnpj_cia","dt_cotacao","lucro_liquido","pl","ativo_circulante","ativo_nao_circulante","ativo_total","passivo_circulante","passivo_nao_circulante","passivo_total","roe","roi","popl","poat","roa","gaf","pl_alternativo","ebit","ebitda","receitas_financeiras","resultado_financeiro","depreciacao","dt_ini_exerc","cd_cvm","ticker","close","close_dividends","dividends_acc","close_tres_meses","close_dividends_tres_meses","dividends_acc_tres_meses"
"2576","ITAU UNIBANCO HOLDING S.A.",2016-12-31,"60872504000123",2017-03-31,23582000,134814000,NA,NA,1353241000,NA,NA,1218427000,0.174922485795244,0.017426312090751,9.03783731659917,0.900376946900072,0.0282226151882776,10.0378373165992,134814000,NA,NA,NA,NA,-2994000,2016-01-01,19348,"ITUB3",16.4611911773682,21.4584041773682,4.997213,15.9343061447144,20.9715191447144,5.037213
"2577","ITAU UNIBANCO HOLDING S.A.",2016-12-31,"60872504000123",2017-03-31,23582000,134814000,NA,NA,1353241000,NA,NA,1218427000,0.174922485795244,0.017426312090751,9.03783731659917,0.900376946900072,0.0282226151882776,10.0378373165992,134814000,NA,NA,NA,NA,-2994000,2016-01-01,19348,"ITUB4",19.2096500396729,24.2336440396729,5.023994,15.9343061447144,20.9715191447144,5.037213
"2578","ITAU UNIBANCO HOLDING S.A.",2017-12-31,"60872504000123",2018-03-29,24268000,148006000,NA,NA,1434969000,NA,NA,1286963000,0.163966325689499,0.0169118636012346,8.69534343202303,0.896857702152451,0.022447174817017,9.69534343202302,148006000,NA,NA,NA,NA,-3034000,2017-01-01,19348,"ITUB3",23.5411033630371,30.4290493630371,6.887946,21.7201652526855,28.6748922526855,6.954727
"2579","ITAU UNIBANCO HOLDING S.A.",2017-12-31,"60872504000123",2018-03-29,23225000,148006000,NA,NA,1434969000,NA,NA,1286963000,0.156919314081862,0.0161850186310645,8.69534343202303,0.896857702152451,0.0213119586555528,9.69534343202302,148006000,NA,NA,NA,NA,-3034000,2017-01-01,19348,"ITUB4",27.5837688446045,34.4984958446045,6.914727,21.7201652526855,28.6748922526855,6.954727
"2580","ITAU UNIBANCO HOLDING S.A.",2018-12-31,"60872504000123",2019-03-29,25639000,150466000,NA,NA,1552797000,NA,NA,1402331000,0.170397299057594,0.0165114950634243,9.31991945024125,0.903100018869176,0.0197115270057838,10.3199194502412,150466000,NA,NA,NA,NA,-3332000,2018-01-01,19348,"ITUB3",24.6410655975342,33.1463115975342,8.505246,25.7324504852295,34.2976964852295,8.565246
"2581","ITAU UNIBANCO HOLDING S.A.",2018-12-31,"60872504000123",2019-03-29,25639000,150466000,NA,NA,1552797000,NA,NA,1402331000,0.170397299057594,0.0165114950634243,9.31991945024125,0.903100018869176,0.0197115270057838,10.3199194502412,150466000,NA,NA,NA,NA,-3332000,2018-01-01,19348,"ITUB4",29.1086807250977,37.6407077250977,8.532027,25.7324504852295,34.2976964852295,8.565246
"2582","ITAU UNIBANCO HOLDING S.A.",2019-12-31,"60872504000123",2020-03-31,27813000,149465000,NA,NA,1637481000,NA,NA,1488016000,0.186083698524738,0.0169852352485311,9.95561502692938,0.908722605025646,0.0190799160417739,10.9556150269294,149465000,NA,NA,NA,NA,-4630000,2019-01-01,19348,"ITUB3",18.9978065490723,28.7514125490723,9.753606,22.9411067962646,32.7814937962647,9.840387
"2583","ITAU UNIBANCO HOLDING S.A.",2019-12-31,"60872504000123",2020-03-31,27813000,149465000,NA,NA,1637481000,NA,NA,1488016000,0.186083698524738,0.0169852352485311,9.95561502692938,0.908722605025646,0.0190799160417739,10.9556150269294,149465000,NA,NA,NA,NA,-4630000,2019-01-01,19348,"ITUB4",20.2437267303467,30.0241137303467,9.780387,22.9411067962646,32.7814937962647,9.840387
"2584","ITAU UNIBANCO HOLDING S.A.",2020-12-31,"60872504000123",2021-03-31,15064000,154525000,NA,NA,2019251000,NA,NA,1864726000,0.0974858437146093,0.00746019192264855,12.0674712829639,0.923474100049969,NA,13.0674712829639,154525000,NA,NA,NA,NA,-5064000,2020-01-01,19348,"ITUB4",25.0327167510986,35.3577507510986,10.325034,26.727783203125,37.218037203125,10.490254
"2585","ITAU UNIBANCO HOLDING S.A.",2020-12-31,"60872504000123",2021-03-31,15064000,154525000,NA,NA,2019251000,NA,NA,1864726000,0.0974858437146093,0.00746019192264855,12.0674712829639,0.923474100049969,NA,13.0674712829639,154525000,NA,NA,NA,NA,-5064000,2020-01-01,19348,"ITUB3",22.0949363708496,32.3931893708496,10.298253,26.727783203125,37.218037203125,10.490254
"2586","ITAU UNIBANCO HOLDING S.A.",2021-12-31,"60872504000123",2022-03-31,28384000,164476000,NA,NA,2069206000,NA,NA,1904730000,0.172572290182154,0.013717338921306,11.5805953452175,0.92051250576308,NA,12.5805953452175,164476000,NA,NA,NA,NA,-5548000,2021-01-01,19348,"ITUB4",25.2842712402344,36.3074762402344,11.023205,21.0839328765869,32.1777378765869,11.093805
"2587","ITAU UNIBANCO HOLDING S.A.",2021-12-31,"60872504000123",2022-03-31,28384000,164476000,NA,NA,2069206000,NA,NA,1904730000,0.172572290182154,0.013717338921306,11.5805953452175,0.92051250576308,NA,12.5805953452175,164476000,NA,NA,NA,NA,-5548000,2021-01-01,19348,"ITUB3",21.4142322540283,32.4106562540283,10.996424,21.0839328765869,32.1777378765869,11.093805
"2588","ITAU UNIBANCO HOLDING S.A.",2022-12-31,"60872504000123",2023-03-31,30737000,177343000,NA,NA,2323440000,NA,NA,2146097000,0.173319499500967,0.0132290913473126,12.1013910895835,0.923672227386978,NA,13.1013910895835,177343000,NA,NA,NA,NA,-5750000,2022-01-01,19348,"ITUB4",23.9431896209717,36.2328746209717,12.289685,28.3627643585205,40.9893493585205,12.626585
"2589","ITAU UNIBANCO HOLDING S.A.",2022-12-31,"60872504000123",2023-03-31,30737000,177343000,NA,NA,2323440000,NA,NA,2146097000,0.173319499500967,0.0132290913473126,12.1013910895835,0.923672227386978,NA,13.1013910895835,177343000,NA,NA,NA,NA,-5750000,2022-01-01,19348,"ITUB3",20.2692165374756,32.5321205374756,12.262904,28.3627643585205,40.9893493585205,12.626585
"2590","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2011-12-31,"60894730000105",2012-03-30,529052,19014205,12616945,20743480,33360425,4092173,10254047,NA,0.0278240399743245,0.0158586708652543,0.754500122408484,0.43003708735725,0.0207676910590917,1.75450012240848,NA,415300,1272188,0,-50015,-856888,2011-01-01,14320,"USIM6",11.0458946228027,11.6292206228027,0.583326,5.0378623008728,5.7857033008728,0.747841
"2591","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2011-12-31,"60894730000105",2012-03-30,529052,19014205,12616945,20743480,33360425,4092173,10254047,NA,0.0278240399743245,0.0158586708652543,0.754500122408484,0.43003708735725,0.0207676910590917,1.75450012240848,NA,415300,1272188,0,-50015,-856888,2011-01-01,14320,"USIM3",16.3223628997803,16.7762998997803,0.453937,5.0378623008728,5.7857033008728,0.747841
"2592","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2011-12-31,"60894730000105",2012-03-30,529052,19014205,12616945,20743480,33360425,4092173,10254047,NA,0.0278240399743245,0.0158586708652543,0.754500122408484,0.43003708735725,0.0207676910590917,1.75450012240848,NA,415300,1272188,0,-50015,-856888,2011-01-01,14320,"USIM5",9.68075847625732,10.4285994762573,0.747841,5.0378623008728,5.7857033008728,0.747841
"2593","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2012-12-31,"60894730000105",2013-03-28,-531300,18513073,10780645,21993574,32774219,5402921,8858225,NA,-0.028698639064406,-0.0162109126078641,0.770328405230185,0.435133053818918,-0.00422511975037452,1.77032840523018,NA,-397831,567279,0,-491144,-965110,2012-01-01,14320,"USIM5",8.67318344116211,9.42102444116211,0.747841,6.00513219833374,6.75297319833374,0.747841
"2594","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2012-12-31,"60894730000105",2013-03-28,-531300,18513073,10780645,21993574,32774219,5402921,8858225,NA,-0.028698639064406,-0.0162109126078641,0.770328405230185,0.435133053818918,-0.00422511975037452,1.77032840523018,NA,-397831,567279,0,-491144,-965110,2012-01-01,14320,"USIM3",9.20812129974365,9.66205829974365,0.453937,6.00513219833374,6.75297319833374,0.747841
"2595","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2012-12-31,"60894730000105",2013-03-28,-531300,18513073,10780645,21993574,32774219,5402921,8858225,NA,-0.028698639064406,-0.0162109126078641,0.770328405230185,0.435133053818918,-0.00422511975037452,1.77032840523018,NA,-397831,567279,0,-491144,-965110,2012-01-01,14320,"USIM6",10.2752513885498,10.8585773885498,0.583326,6.00513219833374,6.75297319833374,0.747841
"2596","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2013-12-31,"60894730000105",2014-03-31,16791,18833945,9460294,21897700,31357994,5087491,7436558,NA,0.000891528567169544,0.000535461547699767,0.664972155329115,0.399389355071629,0.0223509195135378,1.66497215532911,NA,227911,1300344,0,-895209,-1072433,2013-01-01,14320,"USIM5",8.24597454071045,8.99381554071045,0.747841,5.99311017990112,6.44704717990112,0.453937
"2597","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2013-12-31,"60894730000105",2014-03-31,16791,18833945,9460294,21897700,31357994,5087491,7436558,NA,0.000891528567169544,0.000535461547699767,0.664972155329115,0.399389355071629,0.0223509195135378,1.66497215532911,NA,227911,1300344,0,-895209,-1072433,2013-01-01,14320,"USIM6",9.53029823303223,10.1136242330322,0.583326,5.99311017990112,6.44704717990112,0.453937
"2598","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2013-12-31,"60894730000105",2014-03-31,16791,18833945,9460294,21897700,31357994,5087491,7436558,NA,0.000891528567169544,0.000535461547699767,0.664972155329115,0.399389355071629,0.0223509195135378,1.66497215532911,NA,227911,1300344,0,-895209,-1072433,2013-01-01,14320,"USIM3",7.59237146377563,8.04630846377563,0.453937,5.99311017990112,6.44704717990112,0.453937
"2599","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2014-12-31,"60894730000105",2015-03-31,208479,18761615,8245211,22238851,30484062,4769426,6953021,NA,0.0111119964885752,0.00683895079336868,0.624810124288341,0.384543470617531,0.0231841806383939,1.62481012428834,NA,233041,1347638,0,-522831,-1114597,2014-01-01,14320,"USIM5",4.00610828399658,4.75394928399658,0.747841,3.66959047317505,4.28558447317505,0.615994
"2600","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2014-12-31,"60894730000105",2015-03-31,208479,18761615,8245211,22238851,30484062,4769426,6953021,NA,0.0111119964885752,0.00683895079336868,0.624810124288341,0.384543470617531,0.0231841806383939,1.62481012428834,NA,233041,1347638,0,-522831,-1114597,2014-01-01,14320,"USIM3",17.7237777709961,18.1777147709961,0.453937,3.66959047317505,4.28558447317505,0.615994
"2601","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2014-12-31,"60894730000105",2015-03-31,208479,18761615,8245211,22238851,30484062,4769426,6953021,NA,0.0111119964885752,0.00683895079336868,0.624810124288341,0.384543470617531,0.0231841806383939,1.62481012428834,NA,233041,1347638,0,-522831,-1114597,2014-01-01,14320,"USIM6",3.8617832660675,4.4451092660675,0.583326,3.66959047317505,4.28558447317505,0.615994
"2602","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2015-12-31,"60894730000105",2016-03-31,-3684977,14993857,6894842,20863490,27758332,4495923,8268552,NA,-0.245765782613506,-0.132752104845493,0.851313641313239,0.459843012180991,-0.130742942335296,1.85131364131324,NA,-2495055,-1183356,0,-1245693,-1311699,2015-01-01,14320,"USIM3",3.37761044502258,3.86124544502258,0.483635,1.37824988365173,1.99424388365173,0.615994
"2603","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2015-12-31,"60894730000105",2016-03-31,-3684977,14993857,6894842,20863490,27758332,4495923,8268552,NA,-0.245765782613506,-0.132752104845493,0.851313641313239,0.459843012180991,-0.130742942335296,1.85131364131324,NA,-2495055,-1183356,0,-1245693,-1311699,2015-01-01,14320,"USIM5",1.46704685688019,2.24755585688019,0.780509,1.37824988365173,1.99424388365173,0.615994
"2604","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2015-12-31,"60894730000105",2016-03-31,-3684977,14993857,6894842,20863490,27758332,4495923,8268552,NA,-0.245765782613506,-0.132752104845493,0.851313641313239,0.459843012180991,-0.130742942335296,1.85131364131324,NA,-2495055,-1183356,0,-1245693,-1311699,2015-01-01,14320,"USIM6",1.72281217575073,2.33880617575073,0.615994,1.37824988365173,1.99424388365173,0.615994
"2605","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2016-12-31,"60894730000105",2017-03-31,-576843,15191634,6420478,19834267,26254745,1752244,9310867,NA,-0.0379710964600648,-0.0219709999087784,0.728237067849318,0.421375678948701,-0.00844007435608306,1.72823706784932,NA,-901938,314553,0,-30156,-1216491,2016-01-01,14320,"USIM3",6.92038488388062,7.40401988388061,0.483635,7.43239307403564,7.91602807403564,0.483635
"2606","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2016-12-31,"60894730000105",2017-03-31,-576843,15191634,6420478,19834267,26254745,1752244,9310867,NA,-0.0379710964600648,-0.0219709999087784,0.728237067849318,0.421375678948701,-0.00844007435608306,1.72823706784932,NA,-901938,314553,0,-30156,-1216491,2016-01-01,14320,"USIM5",3.59872317314148,4.37923217314148,0.780509,7.43239307403564,7.91602807403564,0.483635
"2607","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2016-12-31,"60894730000105",2017-03-31,-576843,15191634,6420478,19834267,26254745,1752244,9310867,NA,-0.0379710964600648,-0.0219709999087784,0.728237067849318,0.421375678948701,-0.00844007435608306,1.72823706784932,NA,-901938,314553,0,-30156,-1216491,2016-01-01,14320,"USIM6",3.32502698898315,3.94102098898315,0.615994,7.43239307403564,7.91602807403564,0.483635
"2608","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2017-12-31,"60894730000105",2018-03-29,315080,15183964,7254755,18729722,25984477,3046420,7754093,NA,0.0207508395040979,0.0121257010483605,0.711310498365249,0.415652506686973,0.0340153084474242,1.71131049836525,NA,209210,1381061,0,-462920,-1171851,2017-01-01,14320,"USIM3",10.165864944458,10.649499944458,0.483635,5.88577222824097,6.71381222824097,0.82804
"2609","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2017-12-31,"60894730000105",2018-03-29,315080,15183964,7254755,18729722,25984477,3046420,7754093,NA,0.0207508395040979,0.0121257010483605,0.711310498365249,0.415652506686973,0.0340153084474242,1.71131049836525,NA,209210,1381061,0,-462920,-1171851,2017-01-01,14320,"USIM5",8.85091495513916,9.63142395513916,0.780509,5.88577222824097,6.71381222824097,0.82804
"2610","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2017-12-31,"60894730000105",2018-03-29,315080,15183964,7254755,18729722,25984477,3046420,7754093,NA,0.0207508395040979,0.0121257010483605,0.711310498365249,0.415652506686973,0.0340153084474242,1.71131049836525,NA,209210,1381061,0,-462920,-1171851,2017-01-01,14320,"USIM6",9.56160736083984,10.1776013608398,0.615994,5.88577222824097,6.71381222824097,0.82804
"2611","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2018-12-31,"60894730000105",2019-03-29,828695,15697391,8324317,18199534,26523851,3335670,7490790,NA,0.0527918938886086,0.0312433892046822,0.689698052370614,0.408178284518338,0.043065805187942,1.68969805237061,NA,422074,1451609,0,93045,-1029535,2018-01-01,14320,"USIM6",8.73000621795654,9.47271821795654,0.742712,7.34273195266724,8.31885595266724,0.976124
"2612","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2018-12-31,"60894730000105",2019-03-29,828695,15697391,8324317,18199534,26523851,3335670,7490790,NA,0.0527918938886086,0.0312433892046822,0.689698052370614,0.408178284518338,0.043065805187942,1.68969805237061,NA,422074,1451609,0,93045,-1029535,2018-01-01,14320,"USIM3",9.71048736572266,10.3093203657227,0.598833,7.34273195266724,8.31885595266724,0.976124
"2613","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2018-12-31,"60894730000105",2019-03-29,828695,15697391,8324317,18199534,26523851,3335670,7490790,NA,0.0527918938886086,0.0312433892046822,0.689698052370614,0.408178284518338,0.043065805187942,1.68969805237061,NA,422074,1451609,0,93045,-1029535,2018-01-01,14320,"USIM5",8.23772144317627,9.14494844317627,0.907227,7.34273195266724,8.31885595266724,0.976124
"2614","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2019-12-31,"60894730000105",2020-03-31,376691,15565684,8861282,17475750,26337032,2889738,7881610,NA,0.0242000929737492,0.0143027126215285,0.691993233320168,0.408981087922132,0.0361662240452911,1.69199323332017,NA,310710,1302495,0,-509839,-991785,2019-01-01,14320,"USIM6",8.36258983612061,9.18552183612061,0.822932,6.13354063034058,7.16443763034058,1.030897
"2615","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2019-12-31,"60894730000105",2020-03-31,376691,15565684,8861282,17475750,26337032,2889738,7881610,NA,0.0242000929737492,0.0143027126215285,0.691993233320168,0.408981087922132,0.0361662240452911,1.69199323332017,NA,310710,1302495,0,-509839,-991785,2019-01-01,14320,"USIM3",4.74130153656006,5.41306253656006,0.671761,6.13354063034058,7.16443763034058,1.030897
"2616","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2019-12-31,"60894730000105",2020-03-31,376691,15565684,8861282,17475750,26337032,2889738,7881610,NA,0.0242000929737492,0.0143027126215285,0.691993233320168,0.408981087922132,0.0361662240452911,1.69199323332017,NA,310710,1302495,0,-509839,-991785,2019-01-01,14320,"USIM5",4.07338333129883,5.06083033129883,0.987447,6.13354063034058,7.16443763034058,1.030897
"2617","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2020-12-31,"60894730000105",2021-03-31,1291743,16838170,11829602,18122535,29952137,4479098,8634869,NA,0.0767151656029129,0.0431269061035612,0.778823767665964,0.437830763127185,0.0977714878908306,1.77882376766596,NA,737513,1737736,0,-1082492,-1000223,2020-01-01,14320,"USIM3",15.1339797973633,15.8452407973633,0.711261,16.2168674468994,17.3847264468994,1.167859
"2618","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2020-12-31,"60894730000105",2021-03-31,1291743,16838170,11829602,18122535,29952137,4479098,8634869,NA,0.0767151656029129,0.0431269061035612,0.778823767665964,0.437830763127185,0.0977714878908306,1.77882376766596,NA,737513,1737736,0,-1082492,-1000223,2020-01-01,14320,"USIM5",14.2893114089966,15.3202084089966,1.030897,16.2168674468994,17.3847264468994,1.167859
"2619","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2020-12-31,"60894730000105",2021-03-31,1291743,16838170,11829602,18122535,29952137,4479098,8634869,NA,0.0767151656029129,0.0431269061035612,0.778823767665964,0.437830763127185,0.0977714878908306,1.77882376766596,NA,737513,1737736,0,-1082492,-1000223,2020-01-01,14320,"USIM6",16.5986347198486,17.4650167198486,0.866382,16.2168674468994,17.3847264468994,1.167859
"2620","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2021-12-31,"60894730000105",2022-03-31,10059954,24358503,19999470,19482099,39481569,6331989,8791077,NA,0.412995576944938,0.254801271955529,0.620853670687398,0.383041160294314,0.291033570626335,1.6208536706874,NA,7783631,8766372,0,845815,-982741,2021-01-01,14320,"USIM6",17.8117332458496,20.1038292458496,2.292096,8.15520286560059,11.2409418656006,3.085739
"2621","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2021-12-31,"60894730000105",2022-03-31,10059954,24358503,19999470,19482099,39481569,6331989,8791077,NA,0.412995576944938,0.254801271955529,0.620853670687398,0.383041160294314,0.291033570626335,1.6208536706874,NA,7783631,8766372,0,845815,-982741,2021-01-01,14320,"USIM3",11.8713121414185,13.8786751414185,2.007363,8.15520286560059,11.2409418656006,3.085739
"2622","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2021-12-31,"60894730000105",2022-03-31,10059954,24358503,19999470,19482099,39481569,6331989,8791077,NA,0.412995576944938,0.254801271955529,0.620853670687398,0.383041160294314,0.291033570626335,1.6208536706874,NA,7783631,8766372,0,845815,-982741,2021-01-01,14320,"USIM5",12.6422719955444,15.0988829955444,2.456611,8.15520286560059,11.2409418656006,3.085739
"2623","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2022-12-31,"60894730000105",2023-03-31,2092889,25887750,20358661,19641790,40000451,5392626,8720075,NA,0.0808447624841865,0.0523216350735645,0.545149771610124,0.352813547027257,0.0666597734110548,1.54514977161012,NA,906864,1809545,0,612493,-902681,2022-01-01,14320,"USIM5",6.95338344573975,10.0391224457397,3.085739,7.3600001335144,10.2381761335144,2.878176
"2624","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2022-12-31,"60894730000105",2023-03-31,2092889,25887750,20358661,19641790,40000451,5392626,8720075,NA,0.0808447624841865,0.0523216350735645,0.545149771610124,0.352813547027257,0.0666597734110548,1.54514977161012,NA,906864,1809545,0,612493,-902681,2022-01-01,14320,"USIM3",7.64143896102905,10.2207359610291,2.579297,7.3600001335144,10.2381761335144,2.878176
"2625","USINAS SID DE MINAS GERAIS S.A.-USIMINAS",2022-12-31,"60894730000105",2023-03-31,2092889,25887750,20358661,19641790,40000451,5392626,8720075,NA,0.0808447624841865,0.0523216350735645,0.545149771610124,0.352813547027257,0.0666597734110548,1.54514977161012,NA,906864,1809545,0,612493,-902681,2022-01-01,14320,"USIM6",15.638879776001,18.560103776001,2.921224,7.3600001335144,10.2381761335144,2.878176
"2626","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2011-12-31,"61022042000118",2012-03-30,-6576,-8849,19738,4739,24477,18018,15308,NA,0.743134817493502,-0.268660375045962,-3.76607526274155,1.36152306246681,-0.12554643134371,-2.76607526274155,NA,-3414,-3830,451,-3107,-35,2011-01-01,4723,"CALI3",9.47902679443359,9.47902679443359,0,9.47902679443359,9.47902679443359,0
"2627","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2012-12-31,"61022042000118",2013-03-28,3031,-5818,24100,4843,28943,18074,16687,NA,-0.520969405293915,0.104723076391528,-5.97473358542454,1.20101578965553,0.175793801610061,-4.97473358542454,NA,3984,3411,604,-1203,-31,2012-01-01,4723,"CALI3",9.47902679443359,9.47902679443359,0,9.47902679443359,9.47902679443359,0
"2628","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2013-12-31,"61022042000118",2014-03-31,18756,10038,14510,20062,34572,12151,12383,NA,1.86849970113568,0.542519958347796,2.44411237298267,0.709649427282194,0.403650352886729,3.44411237298267,NA,24764,24190,589,-309,-15,2013-01-01,4723,"CALI3",9.47902679443359,9.47902679443359,0,10.1036376953125,11.0778236953125,0.974186
"2629","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2014-12-31,"61022042000118",2015-03-31,8341,15747,20710,23340,44050,12892,15411,NA,0.529688194576745,0.189353007945516,1.79735822696387,0.642519863791146,0.215459704880817,2.79735822696387,NA,7556,6682,893,264,-19,2014-01-01,4723,"CALI3",10.1036376953125,11.0778236953125,0.974186,10.5493049621582,12.1892189621582,1.639914
"2630","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2015-12-31,"61022042000118",2016-03-31,14586,26869,30988,24052,55040,14461,13710,NA,0.542856079496818,0.26500726744186,1.04845733000856,0.511827761627907,0.283611918604651,2.04845733000856,NA,12515,10569,1971,1509,-25,2015-01-01,4723,"CALI3",11.3909006118774,14.1950866118774,2.804186,11.3909006118774,14.1950866118774,2.804186
"2631","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2016-12-31,"61022042000118",2017-03-31,4206,22346,19124,27122,46246,8294,15606,NA,0.188221605656493,0.0909484063486572,1.06954264745368,0.516801453098646,0.261925355706439,2.06954264745368,NA,-4336,-5816,1499,1067,-19,2016-01-01,4723,"CALI3",11.6180839538574,14.7304129538574,3.112329,11.6180839538574,14.7304129538574,3.112329
"2632","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2017-12-31,"61022042000118",2018-03-29,4605,24218,11539,36088,47627,7297,16112,NA,0.190147823932612,0.0966888529615554,0.966595094557767,0.491506918344636,0.080206605496882,1.96659509455777,NA,4797,3629,1181,887,-13,2017-01-01,4723,"CALI3",11.6180839538574,14.7304129538574,3.112329,14.6218404769897,21.0399054769897,6.418065
"2633","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2018-12-31,"61022042000118",2019-03-29,2500,26025,17877,27989,45866,5336,14505,NA,0.0960614793467819,0.0545066062006715,0.7623823246878,0.432586229451009,0.0441939563075045,1.7623823246878,NA,2625,2008,630,489,-13,2018-01-01,4723,"CALI3",11.3925275802612,17.8105925802612,6.418065,11.3925275802612,17.8105925802612,6.418065
"2634","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2019-12-31,"61022042000118",2020-03-31,-24666,1359,48183,31689,79872,16155,62358,NA,-18.1501103752759,-0.308819110576923,57.7726269315673,0.982985276442308,-0.320788261217949,58.7726269315673,NA,-24553,-25311,1033,938,-275,2019-01-01,4723,"CALI3",11.3925275802612,17.8105925802612,6.418065,11.3925275802612,17.8105925802612,6.418065
"2635","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2020-12-31,"61022042000118",2021-03-31,1943,3302,62131,62567,124698,24307,97089,NA,0.588431253785584,0.0155816452549359,36.7643852210781,0.973520024378899,0.0306741086464899,37.7643852210781,NA,3085,2741,612,-1206,-268,2020-01-01,4723,"CALI3",11.3925275802612,17.8105925802612,6.418065,11.3925275802612,17.8105925802612,6.418065
"2636","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2021-12-31,"61022042000118",2022-03-31,7467,9161,112102,79317,191419,56263,125995,NA,0.815085689335225,0.039008666851253,19.8949896299531,0.952141636932593,0.0718632946572702,20.8949896299531,NA,12860,11704,1426,-5128,-270,2021-01-01,4723,"CALI3",11.3925275802612,17.8105925802612,6.418065,5.84293079376221,12.8012217937622,6.958291
"2637","CONSTRUTORA ADOLPHO LINDENBERG S.A.",2022-12-31,"61022042000118",2023-03-31,7000,23651,115990,111230,227220,70392,133177,NA,0.295970572068834,0.0308071472581639,8.60720476935436,0.895911451456738,0.0775547927119092,9.60720476935436,NA,18693,14812,4223,-9046,-342,2022-01-01,4723,"CALI3",8.83233833312988,15.7906293331299,6.958291,13.5,20.905081,7.405081
"2638","MANGELS INDUSTRIAL S.A.",2011-12-31,"61065298000102",2012-03-30,-32601,193919,443786,391059,834845,293306,347620,NA,-0.168116584759616,-0.0390503626421671,3.30512224176074,0.767718558534818,0.00326288113362361,4.30512224176073,NA,55895,57000,24255,-49783,-25360,2011-01-01,8397,"MGEL4",14.1000137329102,15.0750147329102,0.975001,9.96000862121582,10.9350096212158,0.975001
"2639","MANGELS INDUSTRIAL S.A.",2011-12-31,"61065298000102",2012-03-30,-32601,193919,443786,391059,834845,293306,347620,NA,-0.168116584759616,-0.0390503626421671,3.30512224176074,0.767718558534818,0.00326288113362361,4.30512224176073,NA,55895,57000,24255,-49783,-25360,2011-01-01,8397,"MGEL3",75.0000762939453,76.5750782939453,1.575002,9.96000862121582,10.9350096212158,0.975001
"2640","MANGELS INDUSTRIAL S.A.",2012-12-31,"61065298000102",2013-03-28,-21632,27201,353532,323467,676999,303217,346581,NA,-0.795264879967648,-0.0319527798416246,23.8887540899232,0.959821210961907,0.0496662476606317,24.8887540899232,NA,147694,61282,113360,-55611,-26948,2012-01-01,8397,"MGEL3",75.0000762939453,76.5750782939453,1.575002,75.0000762939453,76.5750782939453,1.575002
"2641","MANGELS INDUSTRIAL S.A.",2012-12-31,"61065298000102",2013-03-28,-21632,27201,353532,323467,676999,303217,346581,NA,-0.795264879967648,-0.0319527798416246,23.8887540899232,0.959821210961907,0.0496662476606317,24.8887540899232,NA,147694,61282,113360,-55611,-26948,2012-01-01,8397,"MGEL4",6.69000577926636,7.66500677926636,0.975001,75.0000762939453,76.5750782939453,1.575002
